startDice, runs, increaseCount, decreaseCount, refillBool
10,50,2,6,0
12,348,38,43,0
6,25,2,4,0
8,55,3,6,0
10,64,4,8,0
12,170,13,18,0
6,4,0,2,0
8,35,4,7,0
10,19,1,5,0
12,55,3,8,0
6,2,0,2,0
8,55,3,6,0
10,43,3,7,0
12,175,17,22,0
6,7,0,2,0
8,50,1,4,0
10,104,6,10,0
12,465,36,41,0
6,4,0,2,0
8,13,0,3,0
10,70,7,11,0
12,99,5,10,0
6,9,0,2,0
8,20,2,5,0
10,76,4,8,0
12,65,3,8,0
6,19,0,2,0
8,19,1,4,0
10,116,8,12,0
12,50,2,7,0
6,1,0,2,0
8,54,4,7,0
10,48,6,10,0
12,38,5,10,0
6,10,1,3,0
8,14,0,3,0
10,161,7,11,0
12,78,7,12,0
6,1,0,2,0
8,49,4,7,0
10,69,7,11,0
12,36,1,6,0
6,2,0,2,0
8,18,1,4,0
10,12,1,5,0
12,366,29,34,0
6,27,1,3,0
8,75,8,11,0
10,39,6,10,0
12,37,3,8,0
6,39,2,4,0
8,36,4,7,0
10,42,3,7,0
12,65,4,9,0
6,4,0,2,0
8,88,9,12,0
10,38,3,7,0
12,15,0,5,0
6,3,0,2,0
8,21,0,3,0
10,59,7,11,0
12,52,5,10,0
6,10,1,3,0
8,5,0,3,0
10,18,1,5,0
12,253,20,25,0
6,11,1,3,0
8,21,2,5,0
10,29,0,4,0
12,192,18,23,0
6,24,1,3,0
8,33,2,5,0
10,48,5,9,0
12,80,7,12,0
6,19,1,3,0
8,6,1,4,0
10,31,2,6,0
12,153,15,20,0
6,5,0,2,0
8,11,1,4,0
10,96,8,12,0
12,96,7,12,0
6,10,0,2,0
8,59,2,5,0
10,189,20,24,0
12,138,6,11,0
6,1,0,2,0
8,5,0,3,0
10,26,1,5,0
12,135,10,15,0
6,25,1,3,0
8,16,0,3,0
10,49,3,7,0
12,63,2,7,0
6,2,0,2,0
8,64,8,11,0
10,55,5,9,0
12,61,3,8,0
6,2,0,2,0
8,40,3,6,0
10,103,5,9,0
12,317,21,26,0
6,8,0,2,0
8,111,9,12,0
10,42,3,7,0
12,196,14,19,0
6,13,1,3,0
8,13,1,4,0
10,62,10,14,0
12,181,15,20,0
6,7,1,3,0
8,32,3,6,0
10,76,4,8,0
12,100,5,10,0
6,10,0,2,0
8,153,15,18,0
10,31,4,8,0
12,54,2,7,0
6,2,0,2,0
8,29,2,5,0
10,48,4,8,0
12,65,3,8,0
6,29,3,5,0
8,32,1,4,0
10,134,9,13,0
12,150,11,16,0
6,16,0,2,0
8,74,5,8,0
10,79,6,10,0
12,102,8,13,0
6,16,0,2,0
8,41,2,5,0
10,74,9,13,0
12,34,2,7,0
6,9,1,3,0
8,22,1,4,0
10,27,2,6,0
12,27,1,6,0
6,7,1,3,0
8,38,4,7,0
10,81,3,7,0
12,39,2,7,0
6,7,0,2,0
8,4,0,3,0
10,99,9,13,0
12,24,0,5,0
6,13,0,2,0
8,67,9,12,0
10,81,5,9,0
12,45,1,6,0
6,27,1,3,0
8,12,0,3,0
10,170,20,24,0
12,44,4,9,0
6,17,1,3,0
8,40,4,7,0
10,52,2,6,0
12,96,7,12,0
6,9,0,2,0
8,16,2,5,0
10,18,0,4,0
12,231,12,17,0
6,10,1,3,0
8,5,1,4,0
10,15,1,5,0
12,53,4,9,0
6,43,5,7,0
8,62,5,8,0
10,20,1,5,0
12,72,2,7,0
6,12,0,2,0
8,25,1,4,0
10,41,5,9,0
12,229,23,28,0
6,9,0,2,0
8,37,2,5,0
10,13,0,4,0
12,277,19,24,0
6,16,0,2,0
8,25,2,5,0
10,20,0,4,0
12,186,13,18,0
6,6,0,2,0
8,15,1,4,0
10,52,3,7,0
12,104,6,11,0
6,10,1,3,0
8,59,5,8,0
10,26,2,6,0
12,13,0,5,0
6,15,1,3,0
8,48,5,8,0
10,29,1,5,0
12,158,10,15,0
6,13,2,4,0
8,41,5,8,0
10,52,3,7,0
12,21,1,6,0
6,9,1,3,0
8,12,0,3,0
10,41,3,7,0
12,50,2,7,0
6,1,0,2,0
8,6,0,3,0
10,188,13,17,0
12,97,3,8,0
6,31,3,5,0
8,47,4,7,0
10,104,8,12,0
12,192,17,22,0
6,35,1,3,0
8,21,2,5,0
10,48,1,5,0
12,120,12,17,0
6,1,0,2,0
8,6,0,3,0
10,74,3,7,0
12,210,17,22,0
6,10,0,2,0
8,3,0,3,0
10,7,0,4,0
12,234,10,15,0
6,3,0,2,0
8,83,6,9,0
10,111,8,12,0
12,160,13,18,0
6,8,1,3,0
8,38,3,6,0
10,264,23,27,0
12,70,1,6,0
6,46,6,8,0
8,44,5,8,0
10,169,19,23,0
12,159,10,15,0
6,34,1,3,0
8,55,5,8,0
10,39,2,6,0
12,50,3,8,0
6,10,0,2,0
8,35,1,4,0
10,98,8,12,0
12,516,51,56,0
6,5,0,2,0
8,32,2,5,0
10,41,3,7,0
12,394,29,34,0
6,8,0,2,0
8,81,7,10,0
10,51,3,7,0
12,126,11,16,0
6,45,2,4,0
8,53,2,5,0
10,26,0,4,0
12,126,10,15,0
6,12,0,2,0
8,6,0,3,0
10,70,3,7,0
12,18,1,6,0
6,9,0,2,0
8,25,1,4,0
10,62,9,13,0
12,162,16,21,0
6,6,0,2,0
8,119,8,11,0
10,21,1,5,0
12,47,3,8,0
6,12,1,3,0
8,36,2,5,0
10,97,9,13,0
12,32,3,8,0
6,9,0,2,0
8,83,9,12,0
10,65,6,10,0
12,25,0,5,0
6,5,0,2,0
8,20,0,3,0
10,159,10,14,0
12,272,24,29,0
6,4,0,2,0
8,35,0,3,0
10,53,6,10,0
12,143,8,13,0
6,34,1,3,0
8,13,1,4,0
10,89,7,11,0
12,139,9,14,0
6,8,0,2,0
8,65,2,5,0
10,82,9,13,0
12,55,0,5,0
6,11,0,2,0
8,28,2,5,0
10,49,3,7,0
12,90,3,8,0
6,6,1,3,0
8,21,2,5,0
10,63,5,9,0
12,135,6,11,0
6,9,0,2,0
8,7,0,3,0
10,20,3,7,0
12,24,2,7,0
6,8,0,2,0
8,11,0,3,0
10,80,9,13,0
12,68,3,8,0
6,15,3,5,0
8,37,1,4,0
10,79,5,9,0
12,262,20,25,0
6,16,2,4,0
8,43,2,5,0
10,38,1,5,0
12,100,5,10,0
6,47,2,4,0
8,6,0,3,0
10,6,0,4,0
12,155,13,18,0
6,18,0,2,0
8,19,2,5,0
10,37,2,6,0
12,72,3,8,0
6,44,2,4,0
8,36,1,4,0
10,89,4,8,0
12,214,8,13,0
6,49,4,6,0
8,48,3,6,0
10,48,3,7,0
12,174,17,22,0
6,19,0,2,0
8,32,3,6,0
10,37,4,8,0
12,27,2,7,0
6,4,0,2,0
8,73,6,9,0
10,207,12,16,0
12,57,4,9,0
6,6,0,2,0
8,67,4,7,0
10,58,5,9,0
12,85,5,10,0
6,2,0,2,0
8,54,1,4,0
10,66,6,10,0
12,821,61,66,0
6,11,1,3,0
8,88,12,15,0
10,157,14,18,0
12,27,2,7,0
6,18,1,3,0
8,46,3,6,0
10,61,4,8,0
12,144,14,19,0
6,4,0,2,0
8,39,4,7,0
10,52,2,6,0
12,99,9,14,0
6,5,0,2,0
8,70,6,9,0
10,37,4,8,0
12,231,21,26,0
6,22,1,3,0
8,14,1,4,0
10,91,6,10,0
12,154,10,15,0
6,4,0,2,0
8,69,9,12,0
10,49,4,8,0
12,181,9,14,0
6,35,2,4,0
8,15,0,3,0
10,261,25,29,0
12,34,2,7,0
6,1,0,2,0
8,13,1,4,0
10,165,14,18,0
12,142,6,11,0
6,29,2,4,0
8,12,1,4,0
10,115,8,12,0
12,88,8,13,0
6,17,1,3,0
8,65,3,6,0
10,60,3,7,0
12,118,8,13,0
6,2,0,2,0
8,41,3,6,0
10,62,3,7,0
12,275,16,21,0
6,5,0,2,0
8,29,2,5,0
10,195,12,16,0
12,102,9,14,0
6,13,1,3,0
8,5,0,3,0
10,42,2,6,0
12,172,18,23,0
6,14,1,3,0
8,48,10,13,0
10,12,0,4,0
12,47,1,6,0
6,4,0,2,0
8,21,1,4,0
10,29,3,7,0
12,123,10,15,0
6,3,0,2,0
8,11,0,3,0
10,17,0,4,0
12,142,12,17,0
6,6,0,2,0
8,104,7,10,0
10,9,0,4,0
12,187,13,18,0
6,40,2,4,0
8,55,5,8,0
10,20,0,4,0
12,94,4,9,0
6,14,0,2,0
8,39,3,6,0
10,47,3,7,0
12,35,0,5,0
6,2,0,2,0
8,6,0,3,0
10,14,1,5,0
12,225,12,17,0
6,9,1,3,0
8,2,0,3,0
10,35,1,5,0
12,44,3,8,0
6,43,7,9,0
8,9,0,3,0
10,27,0,4,0
12,192,23,28,0
6,10,0,2,0
8,52,9,12,0
10,111,10,14,0
12,37,1,6,0
6,5,0,2,0
8,20,2,5,0
10,103,8,12,0
12,124,9,14,0
6,2,0,2,0
8,25,2,5,0
10,17,2,6,0
12,264,12,17,0
6,8,1,3,0
8,5,0,3,0
10,103,7,11,0
12,287,17,22,0
6,1,0,2,0
8,37,1,4,0
10,26,0,4,0
12,298,28,33,0
6,25,2,4,0
8,27,1,4,0
10,104,7,11,0
12,93,9,14,0
6,14,1,3,0
8,31,2,5,0
10,49,3,7,0
12,99,5,10,0
6,2,0,2,0
8,23,0,3,0
10,225,13,17,0
12,110,10,15,0
6,10,0,2,0
8,66,10,13,0
10,55,3,7,0
12,110,6,11,0
6,34,3,5,0
8,44,3,6,0
10,74,2,6,0
12,95,9,14,0
6,6,0,2,0
8,26,0,3,0
10,161,10,14,0
12,130,8,13,0
6,5,0,2,0
8,17,1,4,0
10,257,22,26,0
12,170,12,17,0
6,27,2,4,0
8,32,3,6,0
10,8,0,4,0
12,339,29,34,0
6,7,0,2,0
8,80,6,9,0
10,42,3,7,0
12,122,9,14,0
6,7,1,3,0
8,35,0,3,0
10,66,6,10,0
12,161,11,16,0
6,3,0,2,0
8,30,3,6,0
10,12,0,4,0
12,158,8,13,0
6,26,2,4,0
8,36,3,6,0
10,38,2,6,0
12,252,7,12,0
6,32,0,2,0
8,42,4,7,0
10,41,2,6,0
12,101,9,14,0
6,10,0,2,0
8,6,1,4,0
10,43,2,6,0
12,156,12,17,0
6,16,0,2,0
8,29,2,5,0
10,47,3,7,0
12,116,12,17,0
6,1,0,2,0
8,17,0,3,0
10,19,1,5,0
12,173,16,21,0
6,19,1,3,0
8,14,0,3,0
10,6,0,4,0
12,110,12,17,0
6,18,2,4,0
8,12,2,5,0
10,140,13,17,0
12,210,13,18,0
6,3,0,2,0
8,25,1,4,0
10,33,0,4,0
12,52,3,8,0
6,9,0,2,0
8,13,0,3,0
10,62,3,7,0
12,282,24,29,0
6,25,0,2,0
8,17,2,5,0
10,8,0,4,0
12,134,6,11,0
6,10,1,3,0
8,15,1,4,0
10,23,1,5,0
12,395,22,27,0
6,3,0,2,0
8,10,0,3,0
10,26,2,6,0
12,223,20,25,0
6,14,1,3,0
8,45,6,9,0
10,91,5,9,0
12,60,4,9,0
6,4,1,3,0
8,79,7,10,0
10,17,0,4,0
12,159,11,16,0
6,10,0,2,0
8,23,3,6,0
10,57,4,8,0
12,16,0,5,0
6,10,1,3,0
8,26,2,5,0
10,164,16,20,0
12,225,16,21,0
6,3,0,2,0
8,47,4,7,0
10,68,3,7,0
12,187,17,22,0
6,58,2,4,0
8,13,1,4,0
10,63,5,9,0
12,157,11,16,0
6,44,2,4,0
8,40,6,9,0
10,8,0,4,0
12,135,15,20,0
6,9,0,2,0
8,37,4,7,0
10,104,8,12,0
12,64,1,6,0
6,18,0,2,0
8,105,11,14,0
10,72,5,9,0
12,312,26,31,0
6,1,0,2,0
8,63,4,7,0
10,39,1,5,0
12,32,2,7,0
6,29,0,2,0
8,15,0,3,0
10,28,1,5,0
12,53,3,8,0
6,18,2,4,0
8,57,5,8,0
10,186,16,20,0
12,31,4,9,0
6,74,6,8,0
8,5,0,3,0
10,26,1,5,0
12,54,1,6,0
6,4,0,2,0
8,69,5,8,0
10,78,7,11,0
12,26,2,7,0
6,8,0,2,0
8,6,0,3,0
10,153,13,17,0
12,155,18,23,0
6,10,1,3,0
8,133,13,16,0
10,31,2,6,0
12,148,7,12,0
6,19,1,3,0
8,88,8,11,0
10,14,0,4,0
12,313,24,29,0
6,4,0,2,0
8,5,1,4,0
10,66,3,7,0
12,138,9,14,0
6,14,1,3,0
8,7,0,3,0
10,43,2,6,0
12,99,6,11,0
6,16,1,3,0
8,23,1,4,0
10,18,0,4,0
12,135,8,13,0
6,14,1,3,0
8,18,0,3,0
10,163,11,15,0
12,194,10,15,0
6,22,3,5,0
8,2,0,3,0
10,151,14,18,0
12,91,10,15,0
6,5,0,2,0
8,62,5,8,0
10,53,3,7,0
12,100,7,12,0
6,2,0,2,0
8,25,2,5,0
10,90,4,8,0
12,8,0,5,0
6,1,0,2,0
8,75,6,9,0
10,37,0,4,0
12,39,0,5,0
6,12,2,4,0
8,25,0,3,0
10,21,0,4,0
12,18,1,6,0
6,23,1,3,0
8,104,7,10,0
10,22,0,4,0
12,129,8,13,0
6,5,0,2,0
8,12,1,4,0
10,280,18,22,0
12,107,3,8,0
6,11,0,2,0
8,37,3,6,0
10,142,20,24,0
12,186,13,18,0
6,7,0,2,0
8,105,11,14,0
10,17,2,6,0
12,175,12,17,0
6,8,0,2,0
8,22,3,6,0
10,11,0,4,0
12,140,7,12,0
6,5,0,2,0
8,40,5,8,0
10,10,1,5,0
12,96,6,11,0
6,58,5,7,0
8,18,2,5,0
10,71,8,12,0
12,168,12,17,0
6,31,4,6,0
8,122,9,12,0
10,43,2,6,0
12,122,11,16,0
6,7,0,2,0
8,13,1,4,0
10,41,2,6,0
12,50,3,8,0
6,3,0,2,0
8,38,4,7,0
10,30,3,7,0
12,94,4,9,0
6,2,0,2,0
8,33,2,5,0
10,62,4,8,0
12,10,0,5,0
6,17,0,2,0
8,56,6,9,0
10,11,0,4,0
12,46,4,9,0
6,26,1,3,0
8,13,1,4,0
10,139,16,20,0
12,472,43,48,0
6,5,0,2,0
8,52,3,6,0
10,177,11,15,0
12,459,28,33,0
6,3,0,2,0
8,22,1,4,0
10,22,3,7,0
12,63,8,13,0
6,7,1,3,0
8,67,2,5,0
10,48,4,8,0
12,117,10,15,0
6,3,0,2,0
8,67,5,8,0
10,83,6,10,0
12,155,17,22,0
6,10,0,2,0
8,41,2,5,0
10,68,6,10,0
12,65,4,9,0
6,15,1,3,0
8,28,3,6,0
10,81,7,11,0
12,58,1,6,0
6,4,1,3,0
8,6,0,3,0
10,25,0,4,0
12,72,5,10,0
6,21,2,4,0
8,20,1,4,0
10,32,1,5,0
12,237,18,23,0
6,46,3,5,0
8,20,1,4,0
10,49,6,10,0
12,57,5,10,0
6,9,0,2,0
8,13,0,3,0
10,51,5,9,0
12,70,2,7,0
6,15,1,3,0
8,10,0,3,0
10,7,0,4,0
12,78,9,14,0
6,10,0,2,0
8,7,0,3,0
10,76,2,6,0
12,310,24,29,0
6,28,1,3,0
8,118,13,16,0
10,92,8,12,0
12,63,5,10,0
6,17,3,5,0
8,8,0,3,0
10,131,10,14,0
12,118,10,15,0
6,3,0,2,0
8,33,3,6,0
10,99,7,11,0
12,83,9,14,0
6,47,2,4,0
8,19,3,6,0
10,85,5,9,0
12,275,18,23,0
6,9,0,2,0
8,43,1,4,0
10,189,16,20,0
12,283,27,32,0
6,30,2,4,0
8,48,4,7,0
10,79,4,8,0
12,485,38,43,0
6,29,2,4,0
8,14,0,3,0
10,19,3,7,0
12,140,8,13,0
6,17,1,3,0
8,7,0,3,0
10,107,11,15,0
12,235,16,21,0
6,11,1,3,0
8,71,4,7,0
10,20,1,5,0
12,35,0,5,0
6,28,2,4,0
8,18,1,4,0
10,213,15,19,0
12,161,11,16,0
6,16,2,4,0
8,33,1,4,0
10,319,27,31,0
12,75,7,12,0
6,14,1,3,0
8,9,1,4,0
10,27,2,6,0
12,117,7,12,0
6,36,3,5,0
8,3,0,3,0
10,44,2,6,0
12,168,14,19,0
6,9,0,2,0
8,45,5,8,0
10,44,3,7,0
12,44,2,7,0
6,36,2,4,0
8,61,4,7,0
10,29,0,4,0
12,49,2,7,0
6,7,0,2,0
8,15,0,3,0
10,184,16,20,0
12,543,43,48,0
6,29,2,4,0
8,3,0,3,0
10,68,9,13,0
12,181,13,18,0
6,3,0,2,0
8,19,0,3,0
10,55,4,8,0
12,374,21,26,0
6,2,0,2,0
8,9,0,3,0
10,33,3,7,0
12,81,5,10,0
6,4,0,2,0
8,25,0,3,0
10,16,1,5,0
12,162,12,17,0
6,23,0,2,0
8,104,7,10,0
10,159,11,15,0
12,256,25,30,0
6,10,0,2,0
8,16,1,4,0
10,39,2,6,0
12,172,10,15,0
6,2,0,2,0
8,16,1,4,0
10,112,10,14,0
12,75,5,10,0
6,48,3,5,0
8,55,6,9,0
10,122,12,16,0
12,94,6,11,0
6,29,4,6,0
8,8,1,4,0
10,170,19,23,0
12,40,2,7,0
6,14,0,2,0
8,24,1,4,0
10,41,3,7,0
12,52,2,7,0
6,25,3,5,0
8,58,5,8,0
10,11,0,4,0
12,120,12,17,0
6,4,0,2,0
8,10,0,3,0
10,69,10,14,0
12,26,2,7,0
6,7,0,2,0
8,20,2,5,0
10,19,0,4,0
12,122,9,14,0
6,8,1,3,0
8,38,5,8,0
10,9,0,4,0
12,265,22,27,0
6,13,1,3,0
8,83,9,12,0
10,25,2,6,0
12,88,3,8,0
6,14,1,3,0
8,55,5,8,0
10,13,2,6,0
12,191,11,16,0
6,10,2,4,0
8,18,1,4,0
10,65,8,12,0
12,29,1,6,0
6,3,0,2,0
8,11,1,4,0
10,45,6,10,0
12,234,21,26,0
6,14,2,4,0
8,26,0,3,0
10,318,26,30,0
12,63,4,9,0
6,23,2,4,0
8,9,0,3,0
10,30,1,5,0
12,56,2,7,0
6,2,0,2,0
8,2,0,3,0
10,106,12,16,0
12,148,10,15,0
6,3,0,2,0
8,11,0,3,0
10,56,3,7,0
12,130,7,12,0
6,1,0,2,0
8,45,3,6,0
10,53,7,11,0
12,107,9,14,0
6,19,0,2,0
8,21,0,3,0
10,193,23,27,0
12,57,4,9,0
6,1,0,2,0
8,55,4,7,0
10,32,1,5,0
12,98,8,13,0
6,22,1,3,0
8,18,1,4,0
10,103,8,12,0
12,53,2,7,0
6,4,0,2,0
8,19,1,4,0
10,110,12,16,0
12,159,8,13,0
6,21,1,3,0
8,46,3,6,0
10,21,1,5,0
12,24,0,5,0
6,14,1,3,0
8,13,0,3,0
10,23,0,4,0
12,118,6,11,0
6,14,0,2,0
8,94,8,11,0
10,21,2,6,0
12,70,6,11,0
6,15,0,2,0
8,19,4,7,0
10,102,6,10,0
12,243,20,25,0
6,11,1,3,0
8,58,3,6,0
10,20,1,5,0
12,49,3,8,0
6,5,0,2,0
8,59,4,7,0
10,20,0,4,0
12,211,11,16,0
6,23,1,3,0
8,27,4,7,0
10,54,2,6,0
12,65,1,6,0
6,7,0,2,0
8,34,3,6,0
10,96,9,13,0
12,305,23,28,0
6,34,0,2,0
8,54,6,9,0
10,17,4,8,0
12,281,29,34,0
6,7,0,2,0
8,3,0,3,0
10,72,7,11,0
12,181,11,16,0
6,13,1,3,0
8,17,0,3,0
10,35,3,7,0
12,58,4,9,0
6,3,0,2,0
8,18,1,4,0
10,100,7,11,0
12,180,16,21,0
6,14,3,5,0
8,62,2,5,0
10,29,2,6,0
12,34,3,8,0
6,11,1,3,0
8,15,0,3,0
10,121,5,9,0
12,46,2,7,0
6,6,1,3,0
8,8,0,3,0
10,45,1,5,0
12,63,5,10,0
6,22,2,4,0
8,54,5,8,0
10,44,3,7,0
12,120,7,12,0
6,19,3,5,0
8,12,0,3,0
10,108,10,14,0
12,820,58,63,0
6,15,2,4,0
8,21,1,4,0
10,132,19,23,0
12,29,3,8,0
6,8,0,2,0
8,16,1,4,0
10,144,10,14,0
12,119,13,18,0
6,20,0,2,0
8,16,0,3,0
10,180,18,22,0
12,433,30,35,0
6,46,5,7,0
8,13,0,3,0
10,230,14,18,0
12,85,3,8,0
6,3,0,2,0
8,5,0,3,0
10,55,7,11,0
12,17,1,6,0
6,25,1,3,0
8,65,5,8,0
10,135,9,13,0
12,76,5,10,0
6,4,0,2,0
8,33,2,5,0
10,158,11,15,0
12,147,9,14,0
6,10,1,3,0
8,52,2,5,0
10,9,0,4,0
12,100,7,12,0
6,8,0,2,0
8,13,1,4,0
10,313,26,30,0
12,149,9,14,0
6,34,2,4,0
8,12,1,4,0
10,59,6,10,0
12,20,0,5,0
6,3,0,2,0
8,75,5,8,0
10,56,6,10,0
12,110,8,13,0
6,37,4,6,0
8,21,3,6,0
10,18,1,5,0
12,122,9,14,0
6,4,0,2,0
8,45,5,8,0
10,49,5,9,0
12,100,10,15,0
6,19,1,3,0
8,53,7,10,0
10,139,10,14,0
12,118,12,17,0
6,18,0,2,0
8,27,3,6,0
10,120,12,16,0
12,92,4,9,0
6,14,2,4,0
8,6,0,3,0
10,136,9,13,0
12,223,14,19,0
6,4,0,2,0
8,45,3,6,0
10,21,0,4,0
12,230,18,23,0
6,16,1,3,0
8,8,0,3,0
10,51,3,7,0
12,57,3,8,0
6,35,3,5,0
8,28,0,3,0
10,167,8,12,0
12,73,4,9,0
6,19,1,3,0
8,28,2,5,0
10,9,0,4,0
12,136,7,12,0
6,25,0,2,0
8,20,2,5,0
10,116,10,14,0
12,357,24,29,0
6,30,2,4,0
8,56,4,7,0
10,156,9,13,0
12,17,0,5,0
6,6,0,2,0
8,66,5,8,0
10,39,3,7,0
12,75,3,8,0
6,3,0,2,0
8,42,3,6,0
10,177,11,15,0
12,50,1,6,0
6,13,1,3,0
8,8,0,3,0
10,175,17,21,0
12,37,2,7,0
6,30,0,2,0
8,40,3,6,0
10,47,3,7,0
12,320,23,28,0
6,39,6,8,0
8,20,0,3,0
10,50,1,5,0
12,68,5,10,0
6,10,0,2,0
8,22,2,5,0
10,93,11,15,0
12,31,2,7,0
6,16,2,4,0
8,21,2,5,0
10,35,2,6,0
12,159,14,19,0
6,6,0,2,0
8,21,0,3,0
10,41,5,9,0
12,49,3,8,0
6,11,1,3,0
8,28,1,4,0
10,76,2,6,0
12,246,15,20,0
6,62,1,3,0
8,7,0,3,0
10,46,5,9,0
12,324,28,33,0
6,61,7,9,0
8,17,1,4,0
10,271,21,25,0
12,132,11,16,0
6,4,0,2,0
8,87,6,9,0
10,25,2,6,0
12,303,22,27,0
6,5,1,3,0
8,25,0,3,0
10,137,14,18,0
12,127,8,13,0
6,13,2,4,0
8,36,2,5,0
10,25,0,4,0
12,85,6,11,0
6,27,1,3,0
8,71,7,10,0
10,33,1,5,0
12,123,10,15,0
6,46,4,6,0
8,31,1,4,0
10,83,7,11,0
12,241,19,24,0
6,20,1,3,0
8,45,1,4,0
10,93,8,12,0
12,94,11,16,0
6,4,1,3,0
8,77,6,9,0
10,73,4,8,0
12,62,2,7,0
6,20,1,3,0
8,8,0,3,0
10,35,1,5,0
12,141,12,17,0
6,8,0,2,0
8,35,3,6,0
10,80,6,10,0
12,51,4,9,0
6,1,0,2,0
8,42,5,8,0
10,84,5,9,0
12,49,2,7,0
6,4,0,2,0
8,38,3,6,0
10,29,2,6,0
12,72,4,9,0
6,11,0,2,0
8,19,2,5,0
10,93,9,13,0
12,114,6,11,0
6,27,1,3,0
8,19,1,4,0
10,69,7,11,0
12,78,8,13,0
6,7,0,2,0
8,5,0,3,0
10,57,3,7,0
12,114,3,8,0
6,9,1,3,0
8,6,0,3,0
10,94,10,14,0
12,259,22,27,0
6,17,1,3,0
8,29,3,6,0
10,65,1,5,0
12,38,3,8,0
6,14,1,3,0
8,57,5,8,0
10,56,4,8,0
12,216,17,22,0
6,8,1,3,0
8,57,4,7,0
10,37,1,5,0
12,556,51,56,0
6,9,0,2,0
8,73,6,9,0
10,59,5,9,0
12,21,0,5,0
6,1,0,2,0
8,19,2,5,0
10,41,6,10,0
12,54,2,7,0
6,26,3,5,0
8,15,0,3,0
10,20,0,4,0
12,37,2,7,0
6,25,1,3,0
8,33,4,7,0
10,21,2,6,0
12,28,0,5,0
6,9,1,3,0
8,39,3,6,0
10,149,11,15,0
12,102,5,10,0
6,5,0,2,0
8,19,1,4,0
10,37,2,6,0
12,149,13,18,0
6,10,0,2,0
8,20,2,5,0
10,108,8,12,0
12,275,21,26,0
6,21,1,3,0
8,30,3,6,0
10,8,0,4,0
12,147,8,13,0
6,29,2,4,0
8,14,0,3,0
10,128,13,17,0
12,133,7,12,0
6,20,1,3,0
8,23,2,5,0
10,23,1,5,0
12,251,20,25,0
6,25,3,5,0
8,2,0,3,0
10,72,7,11,0
12,23,3,8,0
6,8,1,3,0
8,4,0,3,0
10,98,7,11,0
12,357,38,43,0
6,2,0,2,0
8,9,0,3,0
10,54,5,9,0
12,117,9,14,0
6,12,0,2,0
8,63,4,7,0
10,7,0,4,0
12,357,21,26,0
6,31,2,4,0
8,13,1,4,0
10,12,1,5,0
12,157,9,14,0
6,4,0,2,0
8,42,5,8,0
10,123,8,12,0
12,225,16,21,0
6,2,0,2,0
8,53,2,5,0
10,121,10,14,0
12,79,9,14,0
6,5,0,2,0
8,19,2,5,0
10,63,7,11,0
12,26,0,5,0
6,2,0,2,0
8,17,1,4,0
10,19,3,7,0
12,353,24,29,0
6,16,2,4,0
8,22,1,4,0
10,95,3,7,0
12,276,23,28,0
6,10,0,2,0
8,62,2,5,0
10,165,12,16,0
12,93,4,9,0
6,5,0,2,0
8,125,7,10,0
10,68,3,7,0
12,215,9,14,0
6,23,2,4,0
8,102,12,15,0
10,75,7,11,0
12,294,28,33,0
6,17,1,3,0
8,26,1,4,0
10,79,6,10,0
12,29,2,7,0
6,11,0,2,0
8,71,8,11,0
10,22,2,6,0
12,37,5,10,0
6,3,0,2,0
8,28,3,6,0
10,41,5,9,0
12,210,11,16,0
6,26,2,4,0
8,47,4,7,0
10,218,13,17,0
12,42,0,5,0
6,5,0,2,0
8,10,1,4,0
10,14,1,5,0
12,90,9,14,0
6,1,0,2,0
8,12,1,4,0
10,167,12,16,0
12,476,29,34,0
6,34,1,3,0
8,26,1,4,0
10,134,8,12,0
12,211,19,24,0
6,18,1,3,0
8,24,2,5,0
10,25,1,5,0
12,63,5,10,0
6,13,2,4,0
8,40,3,6,0
10,38,2,6,0
12,63,3,8,0
6,24,2,4,0
8,74,2,5,0
10,134,12,16,0
12,102,9,14,0
6,4,0,2,0
8,42,3,6,0
10,21,0,4,0
12,32,3,8,0
6,2,0,2,0
8,14,0,3,0
10,23,0,4,0
12,144,7,12,0
6,56,2,4,0
8,13,0,3,0
10,49,4,8,0
12,16,0,5,0
6,18,1,3,0
8,72,5,8,0
10,195,15,19,0
12,267,17,22,0
6,8,0,2,0
8,33,3,6,0
10,124,10,14,0
12,88,2,7,0
6,28,4,6,0
8,135,13,16,0
10,35,3,7,0
12,58,3,8,0
6,15,0,2,0
8,36,1,4,0
10,143,8,12,0
12,326,26,31,0
6,22,0,2,0
8,32,1,4,0
10,119,12,16,0
12,72,7,12,0
6,40,2,4,0
8,7,0,3,0
10,53,3,7,0
12,633,41,46,0
6,9,2,4,0
8,10,0,3,0
10,81,9,13,0
12,69,6,11,0
6,23,1,3,0
8,45,5,8,0
10,147,12,16,0
12,284,23,28,0
6,1,0,2,0
8,9,0,3,0
10,18,1,5,0
12,18,0,5,0
6,16,1,3,0
8,23,2,5,0
10,160,13,17,0
12,76,4,9,0
6,15,0,2,0
8,15,0,3,0
10,21,1,5,0
12,54,3,8,0
6,16,2,4,0
8,38,3,6,0
10,23,2,6,0
12,150,12,17,0
6,8,0,2,0
8,39,2,5,0
10,86,7,11,0
12,25,1,6,0
6,1,0,2,0
8,26,4,7,0
10,63,2,6,0
12,197,15,20,0
6,16,0,2,0
8,30,2,5,0
10,44,2,6,0
